key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2045,,,,,,,,,,,,157.0,,129.0,124.0
2046,,,80.0,242.0,,,,,,,,620.0,,292.0,209.0
2047,,,66.0,88.0,,,,,,,,434.0,,201.0,210.0
2048,,,,116.0,,,,,,,,206.0,,99.0,103.0
2049,,,,181.0,,,,,,,,205.0,,101.0,103.0
2050,,,,142.0,,,,,,,,,,,
2051,,,,120.0,,,,,,,,208.0,,104.0,105.0
2052,,,,84.0,,,,,,,,207.0,,100.0,103.0
2053,,,,86.0,,,,,,,,,,,
2054,,,,,,,,,,,,258.0,,101.0,104.0
2055,,,123.0,,,,,,,,,,,,
2057,,,19.0,,,,,,,,,410.0,,,103.0
2058,,,23.0,,,,,,,,,,,,
2059,,,85.0,,,,,,,,,516.0,,205.0,106.0
2060,,,,,,,,,,,,,,101.0,
2061,,,,104.0,180.0,17.0,,,,,,,,151.0,
2062,,,,127.0,293.0,,,,,,,,,153.0,
2063,,,,74.0,242.0,,,,,,,,,100.0,
2064,,,,106.0,182.0,,,,,,,201.0,,102.0,205.0
2065,,,,109.0,121.0,,,,,,,257.0,,102.0,155.0
2066,,,,96.0,256.0,,,,,,,256.0,,102.0,107.0
2067,,,,65.0,197.0,,,,,,,255.0,,101.0,105.0
2068,,,109.0,,,,,,,,,511.0,,182.0,104.0
2069,,,131.0,,,,,,,,19.0,257.0,,152.0,105.0
2070,,,119.0,,,,,,,,,205.0,,99.0,104.0
2071,,,,,,,,,,,,,,149.0,
2072,,,,,,,,,,,,313.0,,252.0,160.0
2073,,,,,,,,,,,,412.0,,231.0,210.0
2074,,,150.0,,,,,,,,,433.0,,301.0,207.0
2075,,,,,,,,,,,,412.0,,260.0,204.0
2076,,,70.0,,,,,,,,,434.0,,228.0,207.0
2077,,,118.0,,,,,,,,,206.0,,100.0,104.0
2078,,,36.0,,,,,,,,,457.0,,94.0,205.0
2079,,,,,,,,,,,,204.0,,99.0,69.0
2080,,,,,,,,,,,,511.0,,246.0,
2081,,,109.0,,,,,,,,,226.0,,119.0,
2082,,,98.0,,,,,,,,,434.0,,227.0,
2083,,,106.0,,,,,,,,,440.0,,217.0,
2084,,,,,,83.0,,,,,,369.0,,316.0,
2085,,,,177.0,,,,,,,,,,,
2086,,,,134.0,,,,,,,,,,,
2087,,,,84.0,,,,,,,,207.0,,100.0,
2088,,,,149.0,,,,,,,,206.0,,98.0,
2089,,,,148.0,,,,,,,,,,,
2090,,,,86.0,,,,,,,,,,,
2091,,,,126.0,,,,,,,,416.0,,199.0,
2092,,,324.0,,,,,,,,,463.0,,199.0,
2093,,,,151.0,,,,,,,,255.0,,97.0,
2094,,,,,,,,,,,,155.0,,139.0,106.0
2095,,,,,,47.0,,,,,17.0,252.0,,194.0,183.0
2096,,,84.0,,,66.0,,,,,,313.0,,239.0,218.0
2097,44.0,,21.0,,,,,,,,,586.0,,307.0,235.0
2098,,,,,,81.0,,,,,,283.0,,197.0,204.0
2099,,,,,,58.0,,,,,16.0,185.0,,208.0,127.0
2100,,,,,,88.0,,,,,,187.0,,199.0,128.0
2101,,,,,,51.0,,,,,,185.0,,218.0,128.0
2102,,,,,,108.0,,,,,,207.0,,140.0,158.0
2104,31.0,242.0,,89.0,142.0,,772.0,,,,,,,,
2105,38.0,248.0,,101.0,148.0,,576.0,,,,,,,,
2106,43.0,249.0,,83.0,103.0,,306.0,,,,,,,,
2107,30.0,282.0,,113.0,146.0,,392.0,,,,,,,,
2108,63.0,242.0,,98.0,94.0,,507.0,,,,,,,,
2109,34.0,258.0,,99.0,132.0,,553.0,,,,,,,,
2110,39.0,270.0,,94.0,122.0,,405.0,,,,,,,,
2111,,,,,,,,,,,,567.0,,198.0,215.0
2112,,,,,,25.0,,,,,,,,,
2113,,,,,,,,,,,,,,176.0,108.0
2114,,,70.0,,,,,,,,,186.0,,141.0,137.0
2115,,,,,,86.0,,,,,,,,197.0,
2116,,,,,,137.0,,,,,,,,198.0,
2117,,,,,,,,,,,,156.0,,140.0,106.0
2118,,,,,,44.0,,,,,88.0,135.0,,138.0,65.0
2119,,,,,,108.0,,,,,,116.0,,138.0,54.0
2120,,,31.0,,,,,,,,,155.0,,138.0,107.0
2121,,,,,,181.0,,,,,,,,139.0,
2122,,,36.0,,,96.0,,,,,17.0,,,136.0,
2123,,,,,,,,,,118.0,,309.0,,208.0,190.0
2124,,,,,,,,,,154.0,,186.0,,137.0,126.0
2125,,,39.0,,,,,,,115.0,,291.0,,138.0,107.0
2126,,,58.0,,,,,,,108.0,,174.0,,125.0,156.0
2127,,,,,,,,,,159.0,,155.0,,113.0,157.0
2128,,,19.0,64.0,,,,,,105.0,,255.0,,103.0,226.0
2129,,,67.0,,,,,,,124.0,,181.0,,108.0,169.0
2130,,,64.0,,,,,,,117.0,,364.0,,109.0,226.0
2131,19.0,,,,,,,,,117.0,,375.0,,102.0,227.0
2132,,,,,,,,,,,,511.0,,98.0,226.0
2133,,,81.0,,,,,,,,,255.0,,109.0,224.0
2134,,,248.0,,,,,,,,,280.0,,113.0,228.0
2135,,,56.0,,,,,,,,,206.0,,119.0,204.0
2136,,,,,,,,,,,,273.0,,93.0,
2137,,,111.0,19.0,,,,,,,,411.0,,185.0,213.0
2138,,,,109.0,,,,,,,,,,,
2139,,,94.0,,,,,,,,,412.0,,176.0,211.0
2140,,,127.0,,,,,,,,,205.0,,149.0,106.0
2141,,,,,,155.0,,,,,,208.0,,148.0,104.0
2142,,,,,,,,,,,,54.0,,,
2143,,,,,,,,,,,,204.0,,97.0,107.0
2144,,,,,,,,,,,,,,145.0,
2145,,,,,,,,,,,,463.0,,197.0,210.0
2146,,,,,,62.0,,,,,,205.0,,176.0,219.0
2147,,,,,,55.0,,,,,19.0,159.0,153.0,,108.0
2148,,,,,,28.0,,,,,,109.0,,131.0,56.0
2149,,,,,,97.0,,,,,,514.0,,278.0,105.0
2150,,,25.0,,,51.0,,,,,,330.0,,200.0,170.0
2151,,,,,,,,,,126.0,,418.0,,213.0,337.0
2152,,,,193.0,,,,,,,,290.0,,198.0,161.0
2153,,,,114.0,,,,,,,,314.0,,190.0,169.0
2154,,,,21.0,,,,,,90.0,,311.0,,202.0,161.0
2155,,,62.0,79.0,,,,,,75.0,,363.0,,193.0,211.0
2156,,,,,,,,,,101.0,,206.0,,131.0,104.0
2157,,,99.0,67.0,,,,,,61.0,,329.0,,196.0,190.0
2158,,,40.0,,,,,,,99.0,,256.0,,130.0,228.0
2159,,,99.0,,,,,,,,,255.0,,99.0,228.0
2160,,,119.0,76.0,,,,,,,,206.0,,107.0,226.0
2161,,,,78.0,,,,,,,,247.0,,111.0,228.0
2162,46.0,,,186.0,,,,,,,,416.0,,246.0,227.0
2163,,,142.0,21.0,,,,,,,,,,,
2164,,,,106.0,,,,,,,,225.0,,105.0,228.0
2165,,,173.0,,,,,,,,,255.0,,104.0,231.0
2166,,,191.0,,,,,,,,,,,153.0,
2167,,,106.0,,,,,,,,,216.0,,119.0,106.0
2168,,,129.0,,,,,,,,,227.0,,124.0,106.0
2169,,,38.0,,,,,,,,16.0,420.0,,198.0,213.0
2170,,,,102.0,,,,,,,,422.0,,210.0,215.0
2171,,,64.0,,,,,,,,,,,116.0,
2172,,,39.0,,,,,,,,,206.0,,85.0,108.0
2173,,,29.0,,,,,,,,,206.0,,97.0,108.0
2174,,,90.0,,,,,,,,,434.0,,206.0,216.0
2175,,,81.0,,,,,,,,,422.0,,214.0,218.0
2176,,,88.0,,,,,,,,,206.0,,110.0,109.0
2177,,,46.0,,,,,,,,,432.0,,213.0,213.0
2178,,,91.0,,,,,,,,,204.0,,156.0,107.0
2179,,,60.0,,,,,,,,,,,,
2180,,,,,,130.0,,,,,,305.0,,226.0,
2181,,,,196.0,,,,,,,,352.0,,192.0,205.0
2182,,,,108.0,,,,,,,,156.0,,130.0,
2183,,,,155.0,,,,,,,,322.0,,190.0,174.0
2184,,,,155.0,,,,,,,,204.0,,138.0,108.0
2185,,,,118.0,,,,,,,,331.0,,179.0,172.0
2186,,,,146.0,,,,,,,,204.0,,170.0,106.0
2187,,,,184.0,,,,,,,,321.0,,192.0,172.0
2188,,,,95.0,,,,,,52.0,,313.0,,197.0,171.0
2189,,,,151.0,,,,,,,,206.0,,137.0,107.0
2190,,,,127.0,,,,,,,,332.0,,195.0,194.0
2191,,,,184.0,,,,,,,,332.0,,186.0,183.0
2192,,,,154.0,,,,,,,,330.0,,136.0,228.0
2193,,,,23.0,,,,,,73.0,,257.0,,117.0,226.0
2194,,,,,,74.0,,,,,87.0,137.0,,124.0,108.0
2199,31.0,,104.0,,,,,,,,,483.0,,123.0,226.0
2200,,,316.0,,,,,,,,,258.0,,127.0,227.0
2201,,,109.0,,,,,,,,,425.0,,230.0,212.0
2202,27.0,,73.0,,,,,,,,,460.0,,195.0,214.0
2203,,,40.0,,,,,,,,,156.0,,112.0,106.0
2204,,,,,,132.0,,,,,40.0,256.0,,247.0,107.0
2205,,,,,,73.0,,,,,,206.0,,118.0,107.0
2206,,,,,,78.0,,,,,,206.0,,147.0,105.0
2207,,,,,,66.0,,,,,,255.0,,109.0,107.0
2208,,,,,,72.0,,,,,,126.0,,146.0,106.0
2209,,,27.0,,,30.0,,,,,152.0,229.0,,248.0,107.0
2210,,,21.0,,,23.0,,,,,188.0,,,150.0,
2211,,,,,,,,,,,204.0,,,147.0,
2212,,,34.0,,,27.0,,,,,81.0,513.0,,196.0,
2213,,,,164.0,,,,,,,,255.0,,97.0,105.0
2214,,,,,,,,,,,,412.0,,,
2215,,,,,,,,,,,,116.0,,,
2218,,,,,,,,,,,,206.0,,95.0,
2219,,,,,,,,,,,,207.0,,,
2220,,,,,,,,,,106.0,,,,97.0,106.0
2221,,,,,,,,,,125.0,,,,,
2222,,,,,,,,,,103.0,,,,,
2223,,,,,,27.0,,,,,69.0,226.0,,129.0,227.0
2224,,,,75.0,,,,,,,,235.0,,128.0,205.0
2225,,,,,,,,,,88.0,,252.0,,129.0,236.0
2226,,,38.0,21.0,,,,,,,,180.0,,129.0,156.0
2227,,,,85.0,,,,,,,,115.0,,146.0,115.0
2228,,,85.0,,,,,,,,,281.0,,129.0,235.0
2229,,,,105.0,,,,,,,,479.0,,225.0,226.0
2230,,,,134.0,,,,,,,,115.0,,248.0,106.0
2232,,,,156.0,,,,,,,,420.0,,246.0,213.0
2233,,,,141.0,,,,,,,,,,149.0,
2234,,,,,,294.0,,,,,17.0,215.0,,206.0,107.0
2235,,,,,,25.0,,,,,,473.0,,258.0,211.0
2236,,,,,,97.0,,,,,,215.0,,168.0,116.0
2237,,,19.0,,,,,,,,,159.0,,128.0,106.0
2238,,,,,,,,,,,,219.0,,117.0,105.0
2239,,,,,,97.0,,,,,,206.0,,149.0,
2240,46.0,,,,,92.0,,,,,,515.0,,94.0,
2241,,,,,,59.0,,,,,,,,247.0,
2242,,,,,,76.0,,,,,,460.0,,197.0,
2243,,,,,,,,,,,,510.0,,197.0,
2244,,,,,,,,,,,,517.0,,198.0,
2245,,,,,,,,,,,,513.0,,194.0,
2246,,,,114.0,,,,,,,,412.0,,193.0,106.0
2247,,,,45.0,,,,,,,,257.0,,99.0,106.0
2248,,,,80.0,,,,,,,,205.0,,96.0,106.0
2249,,,,56.0,,,,,,,,257.0,,97.0,106.0
2250,,,,147.0,,,,,,,,,,,
2251,,,,103.0,,,,,,,,107.0,,149.0,105.0
2252,,,,110.0,,,,,,,,106.0,,135.0,105.0
2253,,,,122.0,,,,,,,,211.0,,149.0,208.0
2254,,,,59.0,,,,,,,,106.0,,149.0,106.0
2255,,,,179.0,,,,,,,,109.0,,98.0,105.0
2256,,,,124.0,,,,,,,,154.0,,148.0,106.0
2257,,,,84.0,,,,,,,,153.0,,149.0,102.0
2258,,,,158.0,,,,,,,,155.0,,147.0,104.0
2259,,,,158.0,,,,,,,,,,,
2260,,,,80.0,,,,,,49.0,,314.0,,197.0,207.0
2261,,,,167.0,,,,,,28.0,,312.0,,187.0,208.0
2262,,,172.0,,,,,,,,,206.0,,149.0,104.0
2263,,,252.0,,,,,,,,,216.0,,104.0,103.0
2264,,,250.0,,,,,,,,,421.0,,199.0,209.0
2265,,,126.0,,,,,,,82.0,,431.0,,217.0,208.0
2266,,,61.0,,,,,,,63.0,,412.0,,237.0,209.0
2267,,,111.0,,,,,,,,,206.0,,117.0,105.0
2268,,,102.0,,,,,,,,,217.0,,119.0,104.0
2269,,,51.0,,,,,,,125.0,,207.0,,149.0,103.0
2270,,,,,,,,,,80.0,,205.0,,119.0,104.0
2271,,,,,,64.0,,,,,,,,,
2272,,,,,,145.0,,,,,19.0,,,118.0,
2273,,,,,,85.0,,,,,,,,131.0,
2274,,,,61.0,,,,,,,,,,247.0,
2275,,,,84.0,,,,,,,,,,,
2276,,,190.0,,,,,,,,,,,,
2277,,,209.0,,,,,,,,,208.0,,,105.0
2279,,,,88.0,,,,,,,,256.0,,99.0,104.0
2280,,,,86.0,,,,,,,,460.0,,199.0,
2281,,,151.0,,,,,,,,,416.0,,201.0,208.0
2282,,,127.0,,,,,,,,,261.0,,193.0,105.0
2283,,,122.0,,,,,,,,,156.0,,146.0,106.0
2284,,,142.0,,,,,,,,,263.0,,192.0,104.0
2285,,,176.0,,,,,,,,,313.0,,196.0,105.0
2286,,,,80.0,234.0,25.0,,,,,,107.0,,150.0,56.0
2287,,,,56.0,160.0,,,,,,,257.0,,198.0,56.0
2288,,,,,132.0,,,,,,,156.0,,150.0,54.0
2289,,,186.0,,,,,,,,,395.0,,128.0,227.0
2290,27.0,,,,,,,,,,,447.0,,236.0,232.0
2291,,,,,,,,,,,,236.0,,126.0,226.0
2292,,,76.0,,,,,,,,,223.0,,119.0,205.0
2293,,,,,,,,,,,,291.0,,130.0,224.0
2294,,,40.0,,,,,,,,,501.0,,248.0,239.0
2295,,,90.0,,,,,,,,,257.0,,121.0,228.0
2296,,,54.0,,,27.0,,,,,18.0,,,181.0,
2297,,,127.0,,,,,,,,,,,233.0,
2298,21.0,,,,,49.0,,,,,,583.0,,234.0,226.0
2299,,,,,,58.0,,,,,,,,115.0,
2300,,,,106.0,,,,,,,,408.0,,198.0,207.0
2301,,,,111.0,,,,,,,,,,99.0,104.0
2302,,,110.0,67.0,,,,,,,,,,,
2303,,,,208.0,,,,,,,,,,,
2304,,,,,,,,,,,16.0,,,246.0,104.0
2305,,,,,,,,,,,22.0,685.0,,199.0,206.0
2306,,,53.0,,,,,,,,,,,,
2307,,,36.0,,,,,,,,47.0,204.0,,99.0,104.0
2308,,,96.0,,,,,,,,,,,,
2309,,,,,,,,,,,,205.0,,145.0,102.0
2311,,,,,,,,,,,,157.0,,146.0,104.0
2312,,,,,,,,,,,,156.0,,143.0,103.0
2313,,,,,,,,,,,,105.0,,140.0,104.0
2314,,,,,,,,,,,,156.0,,147.0,103.0
2315,,,,,,,,,,,,155.0,,149.0,103.0
2316,,,,64.0,,,,,,,,156.0,,147.0,103.0
2317,,,,98.0,,,,,,,,260.0,,197.0,159.0
2318,,,,137.0,,,,,,,,156.0,,147.0,104.0
2319,,,,90.0,,,,,,36.0,,257.0,,108.0,224.0
2320,,,,114.0,,,,,,,,240.0,,115.0,224.0
2321,,,53.0,,,,,,,,,402.0,,115.0,233.0
2322,52.0,,154.0,,,,,,,,,478.0,,246.0,225.0
2323,,,21.0,,,,,,,128.0,,254.0,,122.0,225.0
2324,,,,21.0,,,,,,126.0,,259.0,,112.0,225.0
2325,,,,93.0,,,,,,,,,,165.0,
2326,,,,110.0,,,,,,,,203.0,,114.0,205.0
2327,,,113.0,,,,,,,,,206.0,,110.0,204.0
2328,,,,,,,,,,107.0,,207.0,,91.0,106.0
2329,,,103.0,,,,,,,,,230.0,,115.0,105.0
2330,,,,95.0,,,,,,,,106.0,,126.0,102.0
2331,,,,133.0,,,,,,,,145.0,,171.0,104.0
2332,,,,132.0,,,,,,,,165.0,,115.0,104.0
2333,,,,111.0,,,,,,,,157.0,,118.0,105.0
2334,,,,161.0,,,,,,,,409.0,,215.0,208.0
2335,,,,150.0,,,,,,,,510.0,,190.0,217.0
2336,,,,127.0,,,,,,,,215.0,,112.0,104.0
2337,,,,139.0,,,,,,,,203.0,,121.0,105.0
2338,,,,104.0,,,,,,,,,,111.0,55.0
2339,,,,97.0,,,,,,,,143.0,,122.0,105.0
2340,,,,69.0,,,,,,,,203.0,,122.0,105.0
2341,,,,,,71.0,,,,,,156.0,,146.0,104.0
2342,,,,28.0,,,,,,90.0,,261.0,,192.0,157.0
2343,,,,115.0,,,,,,,,155.0,,147.0,103.0
2344,,,,,,93.0,,,,,68.0,261.0,,247.0,158.0
2345,,,,94.0,,,,,,,,156.0,,140.0,104.0
2346,,,,58.0,,,,,,30.0,,159.0,,145.0,102.0
2347,,,,,,,,,,107.0,,155.0,,144.0,102.0
2348,,,,19.0,,,,,,,,,,,
2349,,,,110.0,,,,,,,,311.0,,184.0,208.0
2350,,,,,,,,,,86.0,,256.0,,115.0,225.0
2351,,,,,,,,,,97.0,,358.0,,117.0,224.0
2352,,,,120.0,,,,,,,,191.0,,117.0,205.0
2353,,,,104.0,,,,,,,,257.0,,114.0,235.0
2354,,,,77.0,,,,,,,,349.0,,120.0,232.0
2355,,,85.0,,,,,,,,,240.0,,127.0,202.0
2357,48.0,,129.0,,,,,,,,,369.0,,220.0,225.0
2358,,,108.0,,,,,,,,,394.0,,113.0,223.0
2359,,,,,,149.0,,,,,,337.0,,252.0,240.0
2360,,,,104.0,,195.0,,,,,,127.0,,230.0,104.0
2361,,,,,,170.0,,,,,,,,,
2362,,,43.0,,,23.0,,,,,,105.0,,110.0,103.0
2363,31.0,,,,,261.0,,,,,43.0,,,282.0,
2364,,,,,,43.0,,,,,,124.0,,216.0,104.0
2365,,,,,,91.0,,,,,19.0,220.0,,214.0,103.0
2366,,,,,,54.0,,,,,,206.0,,140.0,102.0
2367,,,,,,,,,,,,410.0,,184.0,
2368,,,,,,,,,,,,414.0,,182.0,
2369,,,,,,,,,,,,412.0,,190.0,
2370,,,150.0,,,,,,,,,155.0,,208.0,
2371,,,,114.0,,,,,,,,205.0,,148.0,205.0
2372,,,,116.0,,,,,,,,203.0,,119.0,205.0
2374,,,,,,77.0,,,,,,,,223.0,
2375,,,,,,100.0,,,,,,,,247.0,
2376,,,184.0,,,266.0,,,,,,439.0,,118.0,230.0
2377,,,,,,109.0,,,,,,156.0,,249.0,103.0
2378,,,,,,66.0,,,,,,125.0,,179.0,104.0
2379,,,104.0,,,230.0,,,,,,156.0,,149.0,105.0
2380,,,135.0,,,107.0,,,,,,136.0,,148.0,105.0
2381,,,,,,155.0,,,,,,177.0,,149.0,102.0
2382,,,63.0,,,265.0,,,,,,,,198.0,
2383,,,191.0,,,278.0,,,,,,105.0,,149.0,106.0
2384,,,193.0,,,126.0,,,,,,204.0,,159.0,104.0
2385,,,251.0,,,103.0,,,,,,247.0,,148.0,106.0
2386,,,29.0,,,123.0,,,,,,157.0,,149.0,104.0
2387,,,,,,252.0,,,,,,156.0,,196.0,105.0
2388,,,,,,,,,,,,380.0,,223.0,
2389,,,,,,,,,,,,207.0,,135.0,
2391,,,,,,,,,,,,206.0,,91.0,
2392,,,,,,,,,,,,201.0,,98.0,
2393,,,,,,,,,,,,206.0,,98.0,
2394,,,,65.0,,,,,,,,207.0,,99.0,206.0
2395,,,,72.0,,,,,,,,,,,
2396,,,,126.0,,,,,,,,103.0,,91.0,204.0
2397,,,,220.0,,,,,,,,206.0,,99.0,202.0
2398,,,,161.0,,,,,,,,153.0,,146.0,104.0
2399,,,,153.0,,,,,,,,106.0,,145.0,54.0
2400,,,,121.0,,,,,,,,156.0,,142.0,104.0
2401,,,,98.0,,,,,,,,156.0,,139.0,104.0
2402,,,,111.0,,,,,,,,157.0,,136.0,104.0
2403,,,,128.0,,,,,,52.0,,155.0,,139.0,104.0
2404,,,,,,117.0,,,,,,160.0,156.0,,109.0
2405,,,,34.0,,,,,,,,307.0,,142.0,160.0
2406,,,36.0,,,,,,,,,263.0,,176.0,160.0
2407,,,,,,,,,,,,206.0,,139.0,105.0
2409,,,72.0,,,,,,,,,203.0,,138.0,105.0
2410,,,,,,,,,,,,,,120.0,
2411,,,26.0,,,,,,,,,153.0,,108.0,104.0
2412,,,129.0,,,,,,,,,,,199.0,
2413,,,131.0,,,,,,,,,,,,
2414,,,53.0,,,,,,,,,153.0,,128.0,104.0
2415,,,104.0,,,,,,,,,226.0,,114.0,106.0
2416,,,,,,357.0,,,,,,,,234.0,
2417,,,,,,66.0,,,,,,,,229.0,
2418,,,,,,77.0,,,,,,,,236.0,
2419,,,194.0,,,124.0,,,,,49.0,,,136.0,
2420,,,102.0,,,86.0,,,,,,,,137.0,
2421,,,180.0,,,159.0,,,,,49.0,,,83.0,
2422,,,137.0,,,49.0,,,,,,,,91.0,
2423,,,44.0,,,,,,,,,103.0,,106.0,205.0
2424,,,190.0,,,,,,,,,156.0,,93.0,204.0
2425,,,50.0,,,55.0,,,,,,155.0,,91.0,205.0
2426,,,,,,105.0,,,,,,,,140.0,
2427,,,44.0,,,66.0,,,,,,,,89.0,
2428,,,,,,49.0,,,,,,155.0,,115.0,205.0
2429,,,23.0,,,58.0,,,,,47.0,155.0,,137.0,204.0
2430,,,111.0,,,,,,,,31.0,,,,
2431,,,21.0,,,,,,,,,106.0,,96.0,205.0
2432,,,61.0,,,,,,,,,107.0,,147.0,204.0
2433,,,,,,88.0,,,,,140.0,155.0,,138.0,104.0
2435,,,116.0,141.0,,,,,,,,310.0,,189.0,207.0
2436,,,,,,120.0,,,,,,311.0,,183.0,210.0
2437,,,,,,,,,,,,205.0,,142.0,106.0
2438,,,136.0,,,,,,,,,316.0,,184.0,213.0
2439,,,113.0,,,,,,,,,550.0,,200.0,226.0
2440,,,158.0,,,,,,,,,226.0,,118.0,227.0
2441,,,159.0,,,,,,,,,457.0,,158.0,237.0
2442,,,55.0,,,,,,,,,209.0,,113.0,204.0
2443,,,98.0,,,,,,,,,387.0,,121.0,236.0
2444,,,,,,108.0,,,,,8.0,277.0,,116.0,246.0
2445,,,64.0,,,,,,,,,261.0,,118.0,240.0
2447,,,,,,,,,,,,244.0,,125.0,229.0
2448,,,,,,,,,,,,263.0,,117.0,230.0
2449,,,48.0,,,,,,,,,,,129.0,
2450,,,19.0,,,,,,,,,107.0,,117.0,205.0
2451,,,,,,93.0,,,,,,361.0,,235.0,204.0
2452,,,90.0,,,,,,,,58.0,156.0,,145.0,205.0
2453,,,145.0,,,,,,,,,103.0,,144.0,204.0
2454,,,106.0,,,,,,,,,203.0,,94.0,204.0
2455,47.0,,94.0,,,,,,,,,209.0,,142.0,
2456,46.0,,40.0,,,,,,,,,412.0,,236.0,203.0
2457,,,83.0,,,,,,,,,157.0,,89.0,206.0
2458,,,,,,,,,,,,105.0,,111.0,207.0
2459,,,,,,,,,,,20.0,157.0,,146.0,106.0
2461,,,,,,,,,,,,312.0,,229.0,210.0
2462,,,,,,,,,,,,310.0,,190.0,209.0
2463,,,78.0,,,,,,,,,260.0,,189.0,209.0
2464,,,82.0,,,,,,,,,213.0,,231.0,160.0
2465,,,154.0,,,,,,,,,211.0,,232.0,160.0
2466,,,19.0,,,,,,,,,261.0,,232.0,208.0
2467,,,45.0,,,,,,,,,,,193.0,
2470,,,51.0,,,,,,,,,207.0,,160.0,205.0
2472,,,72.0,,,,,,,,,,,,
2473,27.0,,,116.0,,,,,,,,234.0,,129.0,225.0
2474,,,23.0,,,,,,,,64.0,206.0,,119.0,205.0
2475,31.0,,,109.0,,,,,,,,361.0,,126.0,205.0
2476,,,245.0,21.0,,,,,,,,192.0,,127.0,154.0
2477,,,170.0,85.0,,,,,,,,203.0,,249.0,103.0
2478,,,185.0,99.0,,,,,,,,208.0,,178.0,103.0
2479,,,130.0,,,,,,,,,205.0,,181.0,105.0
2480,,,146.0,30.0,,,,,,,,205.0,,149.0,103.0
2481,,,121.0,94.0,,,,,,,,207.0,,149.0,104.0
2482,,,,79.0,,,,,,,,413.0,,246.0,103.0
2483,,,,85.0,,,,,,,,205.0,,108.0,104.0
2484,,,,47.0,,,,,,,,207.0,,119.0,103.0
2485,,,,98.0,,,,,,,,510.0,,209.0,104.0
2486,,,,49.0,,,,,,,,229.0,,98.0,104.0
2487,,,,,,121.0,,,,,58.0,106.0,,221.0,105.0
2488,,,23.0,,,,,,,,,157.0,,140.0,105.0
2489,,,,,,100.0,,,,,24.0,103.0,,149.0,104.0
2490,,,50.0,116.0,,,,,,,,313.0,,197.0,209.0
2492,,,74.0,198.0,,,,,,,,266.0,,198.0,209.0
2493,,,115.0,105.0,,,,,,,,236.0,,118.0,205.0
2494,,,,162.0,,,,,,,,155.0,,119.0,155.0
2495,,,21.0,,,,,,,90.0,,256.0,,129.0,223.0
2496,,,,63.0,,,,,,122.0,,256.0,,129.0,226.0
2497,,,,85.0,,,,,,,,230.0,,124.0,226.0
2498,,,90.0,,,,,,,101.0,,206.0,,129.0,207.0
2499,,,47.0,,,,,,,,,233.0,,126.0,227.0
2500,,,44.0,,,,,,,,,255.0,,120.0,226.0
2501,,,255.0,,,,,,,,,145.0,,137.0,128.0
2502,,,49.0,,,,,,,,,,,129.0,
2503,,,125.0,,,,,,,,,207.0,,128.0,205.0
2504,,,,,,,,,,,,257.0,,124.0,235.0
2505,,,,,,,,,,,,242.0,,125.0,228.0
2506,,,,86.0,,,,,,,,,,248.0,105.0
2507,,,,,,,,,,,,,,250.0,156.0
2508,,,,108.0,,,,,,,,,,200.0,108.0
2509,,,230.0,,,252.0,,,,,,108.0,,252.0,104.0
2510,,,240.0,,,236.0,,,,,,108.0,,202.0,214.0
2511,,,152.0,,,194.0,,,,,,108.0,,148.0,218.0
2512,,,,,,34.0,,,,,,208.0,,150.0,108.0
2513,,,142.0,,,236.0,,,,,,,,302.0,108.0
2514,,,26.0,,,196.0,,,,,,108.0,,202.0,110.0
2515,118.0,,232.0,,,206.0,,,,,,,,452.0,108.0
2516,,,,,,196.0,,,,,18.0,108.0,,504.0,110.0
2517,,,,,,172.0,,,,,,,,504.0,
2518,,,,,,50.0,,,,,90.0,,,152.0,
2519,,,,,,30.0,,,,,46.0,,,122.0,
2520,,,,,,184.0,,,,,90.0,,,252.0,
2521,,,,,,80.0,,,,,,,,102.0,
2522,,,,,,70.0,,,,,,,,400.0,
2523,,,124.0,,,,,,,,,,,148.0,
2524,,,,,,,,,,,,106.0,,246.0,208.0
2525,,,44.0,,,28.0,,,,,,208.0,,100.0,208.0
2526,,,68.0,,,,,,,,,380.0,,122.0,238.0
2527,,,68.0,,,,,,,,,242.0,,118.0,230.0
2528,,,80.0,,,,,,,,,,,,
2529,,,,,,,,,,,,240.0,,122.0,234.0
2530,,,154.0,,,,,,,,,208.0,,122.0,230.0
2531,,,,,,,,,,,,158.0,,128.0,158.0
2532,,,70.0,,,,,,,,,434.0,,246.0,166.0
2533,,,,,,38.0,,,,,,390.0,,126.0,224.0
2534,,,80.0,,,78.0,,,,,20.0,,,158.0,
2535,,,,,,96.0,,,,,,138.0,,130.0,136.0
2536,,,,,,170.0,,,,,,,,,
2537,,,,,,126.0,,,,,,,,,
2538,,,24.0,,,,,,,,,208.0,,320.0,
2539,,,134.0,,,,,,,,,208.0,,148.0,108.0
2540,,,18.0,,,46.0,,,,,,108.0,,248.0,104.0
2541,,,,,,170.0,,,,,16.0,,,248.0,108.0
2542,,,,,,104.0,,,,,,,,348.0,102.0
2543,,,,,,152.0,,,,,18.0,,,106.0,
2544,,,208.0,,,,,,,,,208.0,,98.0,206.0
2545,,,100.0,,,,,,,,,108.0,,98.0,206.0
