key,Arc heating start,Arc heating end,Active power,Reactive power
69,2019-05-05 20:46:38,2019-05-05 20:48:19,0.37370777130000005,0.3219891787
69,2019-05-05 20:53:34,2019-05-05 20:56:13,0.6081525086999999,0.5056736468999999
69,2019-05-05 21:06:37,2019-05-05 21:08:59,0.5448710918,0.4447077513
69,2019-05-05 21:11:26,2019-05-05 21:12:19,0.1931407452,0.1609780788
70,2019-05-05 21:21:17,2019-05-05 21:23:25,0.41722851899999996,0.3764375746
70,2019-05-05 21:24:46,2019-05-05 21:28:28,0.8235087991,0.6947241724
70,2019-05-05 21:34:43,2019-05-05 21:35:55,0.26156294350000003,0.2078008652
70,2019-05-05 21:37:22,2019-05-05 21:38:57,0.3471003771,0.27265203
70,2019-05-05 21:41:01,2019-05-05 21:42:07,0.2501344681,0.197080493
71,2019-05-05 21:53:04,2019-05-05 21:55:43,0.506572218,0.4168331027
71,2019-05-05 21:58:33,2019-05-05 22:02:04,0.7645469904000001,0.672595948
71,2019-05-05 22:09:30,2019-05-05 22:11:40,0.4675545692,0.4171252251
71,2019-05-05 22:23:27,2019-05-05 22:25:56,0.578900218,0.45474064350000004
72,2019-05-05 22:42:10,2019-05-05 22:43:54,0.32758124920000004,0.28172712769999997
72,2019-05-05 22:46:41,2019-05-05 22:48:59,0.520162046,0.4003247321
73,2019-05-05 23:03:04,2019-05-05 23:05:35,0.4702677236,0.4240882099
73,2019-05-05 23:07:32,2019-05-05 23:11:32,0.8968548179000001,0.7932801545
73,2019-05-05 23:15:15,2019-05-05 23:17:13,0.4547283649,0.3608781099
73,2019-05-05 23:27:02,2019-05-05 23:28:18,0.2898378372,0.2261947393
73,2019-05-05 23:35:32,2019-05-05 23:37:34,0.4774236679,0.3734149933
73,2019-05-05 23:43:10,2019-05-05 23:43:48,0.1411042213,0.1100854874
74,2019-05-05 23:48:04,2019-05-05 23:50:16,0.4493159118,0.35717374090000004
74,2019-05-05 23:53:10,2019-05-05 23:59:12,1.4012699127000001,1.0818527639
74,2019-05-06 00:02:20,2019-05-06 00:05:29,0.7430217266,0.5669238567
74,2019-05-06 00:07:19,2019-05-06 00:09:15,0.4494059086,0.3450038433
74,2019-05-06 00:12:34,2019-05-06 00:14:10,0.3724575043,0.2867388725
75,2019-05-06 00:33:43,2019-05-06 00:35:58,0.4561354046,0.34325027469999997
75,2019-05-06 00:46:42,2019-05-06 00:48:38,0.42634347079999996,0.290307194
75,2019-05-06 01:03:18,2019-05-06 01:04:36,0.2894468307,0.1991263628
76,2019-05-06 01:10:40,2019-05-06 01:12:55,0.4606611575,0.37048566340000005
76,2019-05-06 01:28:41,2019-05-06 01:30:40,0.401573807,0.33621573450000003
76,2019-05-06 01:39:37,2019-05-06 01:41:02,0.2975548506,0.23926168679999998
77,2019-05-06 01:57:08,2019-05-06 01:59:28,0.4730416943,0.39013740420000004
77,2019-05-06 02:02:08,2019-05-06 02:12:13,2.3529161513,1.8250301182
77,2019-05-06 02:15:04,2019-05-06 02:17:21,0.5389173031000001,0.405775547
77,2019-05-06 02:28:36,2019-05-06 02:31:48,0.7662131786,0.5677478313000001
77,2019-05-06 02:34:33,2019-05-06 02:35:55,0.3234238625,0.2376365662
77,2019-05-06 02:40:27,2019-05-06 02:41:27,0.23257350920000003,0.170207262
78,2019-05-06 02:47:37,2019-05-06 02:50:19,0.556571884,0.45900049810000004
78,2019-05-06 02:54:58,2019-05-06 03:00:03,1.3440356255,0.998906374
78,2019-05-06 03:01:47,2019-05-06 03:04:54,0.8285212517,0.5822783709
78,2019-05-06 03:07:07,2019-05-06 03:09:37,0.6639637947,0.4670057297
78,2019-05-06 03:15:27,2019-05-06 03:17:58,0.650236845,0.4534578323
79,2019-05-06 03:54:11,2019-05-06 03:56:25,0.4782528822,0.36455440520000004
79,2019-05-06 04:00:33,2019-05-06 04:06:28,1.6045420468,1.1024011374
79,2019-05-06 04:08:22,2019-05-06 04:11:13,0.7540695667,0.5095841885
79,2019-05-06 04:12:54,2019-05-06 04:16:39,1.0240552425,0.6876614094
79,2019-05-06 04:20:26,2019-05-06 04:20:57,0.1340532303,0.091688633
79,2019-05-06 04:24:17,2019-05-06 04:25:49,0.4161829948,0.2826595306
80,2019-05-06 05:21:58,2019-05-06 05:24:08,0.46962400509999996,0.32824343440000003
80,2019-05-06 05:28:06,2019-05-06 05:32:50,1.292475909,0.8360788226000001
80,2019-05-06 05:34:32,2019-05-06 05:36:49,0.6224108934,0.4007706642
81,2019-05-06 06:18:16,2019-05-06 06:21:20,0.6283558865,0.4598295689
81,2019-05-06 06:22:43,2019-05-06 06:27:48,1.3797982334999999,0.9239293933
81,2019-05-06 06:30:08,2019-05-06 06:36:07,1.6476840973,1.1296666861
81,2019-05-06 06:37:14,2019-05-06 06:38:23,0.3046646118,0.2102565765
82,2019-05-06 06:54:50,2019-05-06 06:57:10,0.5017164497,0.38335365060000004
82,2019-05-06 06:59:34,2019-05-06 07:05:03,1.4803533554,1.0185425282
82,2019-05-06 07:06:34,2019-05-06 07:07:44,0.31266903879999997,0.21790146829999998
82,2019-05-06 07:08:31,2019-05-06 07:12:12,1.0010447502,0.7293043137
83,2019-05-06 07:34:02,2019-05-06 07:35:23,0.2894224441,0.21617355940000002
83,2019-05-06 07:37:21,2019-05-06 07:40:31,0.7464746237000001,0.5613696426
83,2019-05-06 07:43:35,2019-05-06 07:47:47,1.1771790981,0.7653285861
83,2019-05-06 07:49:00,2019-05-06 07:56:59,2.1959500312999998,1.5674519538999998
84,2019-05-06 08:05:19,2019-05-06 08:06:38,0.3508682126,0.2296950668
84,2019-05-06 08:07:51,2019-05-06 08:10:58,0.8387164474,0.5502695739
84,2019-05-06 08:13:15,2019-05-06 08:18:39,1.5795550346,0.9528644085
84,2019-05-06 08:21:23,2019-05-06 08:25:49,1.3098347187000001,0.7942439318000001
85,2019-05-06 08:43:08,2019-05-06 08:44:34,0.2959618841,0.2318822145
85,2019-05-06 08:45:52,2019-05-06 08:51:48,1.5634297431,1.0610243678
85,2019-05-06 08:53:34,2019-05-06 08:58:21,1.2920700312,0.8822208643
86,2019-05-06 09:18:52,2019-05-06 09:21:57,0.6383965595000001,0.5150350332
86,2019-05-06 09:27:35,2019-05-06 09:31:09,0.9062539339,0.7444841862
86,2019-05-06 09:33:45,2019-05-06 09:36:07,0.6258159876,0.4347317219
86,2019-05-06 09:48:33,2019-05-06 09:49:46,0.3201286793,0.2225888968
86,2019-05-06 09:50:57,2019-05-06 09:51:56,0.2560698986,0.16753315929999998
87,2019-05-06 10:20:15,2019-05-06 10:23:26,0.6780342028,0.4932264388
87,2019-05-06 10:26:51,2019-05-06 10:29:38,0.5630447865,0.47761291270000006
87,2019-05-06 10:48:15,2019-05-06 10:52:20,1.0753831862999998,0.7785317898
87,2019-05-06 11:14:42,2019-05-06 11:17:28,0.7294697762000001,0.5331366061999999
88,2019-05-06 11:23:16,2019-05-06 11:26:01,0.6942564687999999,0.5674282908
88,2019-05-06 11:28:20,2019-05-06 11:37:21,2.5515360832,1.8614288568000001
88,2019-05-06 11:38:13,2019-05-06 11:44:12,1.7371065616999999,1.0667529106
88,2019-05-06 11:49:16,2019-05-06 11:50:49,0.4372954369,0.30376005170000003
89,2019-05-06 11:59:57,2019-05-06 12:01:20,0.28686954989999996,0.221002847
89,2019-05-06 12:03:03,2019-05-06 12:06:45,0.9228775501,0.665084511
89,2019-05-06 12:09:32,2019-05-06 12:15:01,1.4679116011000002,1.0567073822
89,2019-05-06 12:19:36,2019-05-06 12:20:30,0.2376973629,0.1563901901
89,2019-05-06 12:21:08,2019-05-06 12:22:12,0.2836236954,0.1870362759
90,2019-05-06 12:30:31,2019-05-06 12:32:42,0.44666187420000003,0.3607884943
90,2019-05-06 12:35:27,2019-05-06 12:40:02,1.1727044582,0.8911200464
90,2019-05-06 12:41:47,2019-05-06 12:47:26,1.5108282566,1.0505604743999999
90,2019-05-06 12:58:46,2019-05-06 12:59:52,0.2905790806,0.1957445145
90,2019-05-06 13:08:08,2019-05-06 13:09:33,0.37455010409999995,0.2536375523
91,2019-05-06 13:36:29,2019-05-06 13:39:39,0.6609933739,0.5144153833
91,2019-05-06 13:48:28,2019-05-06 13:51:45,0.8019344211,0.6157901286999999
91,2019-05-06 13:54:47,2019-05-06 14:00:48,1.5972642899,1.1457923651000002
91,2019-05-06 14:12:09,2019-05-06 14:14:59,0.7401576042,0.5228505135
91,2019-05-06 14:20:06,2019-05-06 14:21:44,0.4424989223,0.29956007
92,2019-05-06 14:30:13,2019-05-06 14:32:48,0.544696318,0.4045605958
92,2019-05-06 14:35:13,2019-05-06 14:39:17,0.9633518456999999,0.6977648139
92,2019-05-06 14:42:01,2019-05-06 14:43:25,0.36423790450000004,0.2526928186
92,2019-05-06 14:53:43,2019-05-06 14:54:56,0.3152580261,0.23521482940000002
93,2019-05-06 15:09:00,2019-05-06 15:11:58,0.6251675106,0.48060959579999996
93,2019-05-06 15:13:35,2019-05-06 15:19:29,1.5496923327,1.1238071024
93,2019-05-06 15:25:43,2019-05-06 15:28:27,0.7255535126,0.5043401718
94,2019-05-06 15:35:08,2019-05-06 15:37:20,0.4605326533,0.34846797590000006
94,2019-05-06 15:40:27,2019-05-06 15:44:37,0.8457512856,0.5877226591
94,2019-05-06 15:47:05,2019-05-06 15:49:07,0.4411745071,0.32735043760000004
94,2019-05-06 15:55:20,2019-05-06 15:56:04,0.1622612476,0.11030173300000001
94,2019-05-06 15:56:45,2019-05-06 15:58:08,0.31648325920000003,0.20856177809999998
94,2019-05-06 16:01:22,2019-05-06 16:03:50,0.602752924,0.3782744408
95,2019-05-06 16:12:29,2019-05-06 16:14:33,0.408161225,0.3216313124
95,2019-05-06 16:17:44,2019-05-06 16:22:38,0.9517315923999999,0.7987391651000001
95,2019-05-06 16:34:24,2019-05-06 16:36:27,0.38097596170000003,0.36158180240000004
95,2019-05-06 16:41:07,2019-05-06 16:45:01,0.7189041376,0.7191380262
95,2019-05-06 16:51:58,2019-05-06 16:54:16,0.3860173225,0.4570891857
95,2019-05-06 16:55:30,2019-05-06 16:58:14,0.5957036018,0.5808544159000001
96,2019-05-06 17:07:16,2019-05-06 17:09:27,0.4294744011,0.2796641886
96,2019-05-06 17:11:50,2019-05-06 17:12:59,0.23331418629999998,0.1486693919
96,2019-05-06 17:14:26,2019-05-06 17:19:51,1.2425288558,0.9081285
96,2019-05-06 17:24:30,2019-05-06 17:26:57,0.6287056208,0.4071156979
96,2019-05-06 17:28:41,2019-05-06 17:31:11,0.6105256081,0.48698425289999997
97,2019-05-06 17:49:40,2019-05-06 17:51:40,0.4009172223,0.2754101967
97,2019-05-06 17:56:32,2019-05-06 18:00:53,0.9772339165,0.6849220991
97,2019-05-06 18:12:26,2019-05-06 18:16:35,0.9681527615000001,0.611913085
97,2019-05-06 18:29:21,2019-05-06 18:32:36,0.7556660175,0.47909581659999995
97,2019-05-06 18:37:12,2019-05-06 18:38:58,0.4114124775,0.2613534927
97,2019-05-06 18:43:39,2019-05-06 18:44:47,0.2464129925,0.1604914665
98,2019-05-06 18:55:33,2019-05-06 19:00:06,1.1555794349,0.7793472409000001
98,2019-05-06 19:00:41,2019-05-06 19:01:52,0.29546689989999997,0.18661373850000001
98,2019-05-06 19:03:45,2019-05-06 19:07:35,1.0097336769,0.654184103
98,2019-05-06 19:09:52,2019-05-06 19:14:51,1.3105602264,0.8281369209
98,2019-05-06 19:15:50,2019-05-06 19:17:05,0.3291044235,0.2008755207
98,2019-05-06 19:19:29,2019-05-06 19:21:48,0.609234333,0.37329959869999996
99,2019-05-06 19:32:47,2019-05-06 19:39:33,1.6739744847,1.3945323229
99,2019-05-06 19:43:12,2019-05-06 19:45:45,0.6769224404999999,0.4195669889
99,2019-05-06 19:49:19,2019-05-06 19:53:24,1.1587827206,0.7357795238
99,2019-05-06 19:57:52,2019-05-06 19:58:57,0.3020317554,0.1692848206
100,2019-05-06 20:07:30,2019-05-06 20:09:15,0.3506140882,0.2577220201
100,2019-05-06 20:11:50,2019-05-06 20:17:10,1.3546812534000001,1.0212827325
100,2019-05-06 20:18:23,2019-05-06 20:21:06,0.6839536428,0.5224342346
100,2019-05-06 20:24:21,2019-05-06 20:28:51,1.1625623703,0.7725316286
100,2019-05-06 20:30:06,2019-05-06 20:31:55,0.4687788486,0.31265163420000003
100,2019-05-06 20:33:49,2019-05-06 20:35:25,0.4145359993,0.26471495629999997
101,2019-05-06 20:44:16,2019-05-06 20:46:15,0.365705431,0.2775683701
101,2019-05-06 20:48:07,2019-05-06 20:52:35,1.0117146671,0.7429426014
101,2019-05-06 20:56:05,2019-05-06 20:57:28,0.3112558126,0.22490036489999998
101,2019-05-06 21:10:21,2019-05-06 21:12:20,0.494582057,0.35662162299999994
102,2019-05-06 21:23:40,2019-05-06 21:26:11,0.5071462272999999,0.3318229616
102,2019-05-06 21:29:25,2019-05-06 21:33:37,1.043917954,0.6854402720999999
102,2019-05-06 21:45:54,2019-05-06 21:47:44,0.4734895229,0.28784692289999997
102,2019-05-06 21:59:43,2019-05-06 22:01:23,0.433218956,0.2651531696
103,2019-05-06 22:28:04,2019-05-06 22:30:05,0.3983821518,0.2874954343
103,2019-05-06 22:32:25,2019-05-06 22:37:33,1.1309842765,0.9071273506
103,2019-05-06 22:42:38,2019-05-06 22:45:18,0.6141151189999999,0.4230189323
103,2019-05-06 22:46:29,2019-05-06 22:50:12,0.8612468243000001,0.5808386803
103,2019-05-06 22:54:17,2019-05-06 22:55:24,0.2527427673,0.17148137089999999
103,2019-05-06 23:07:05,2019-05-06 23:10:06,0.7596004009,0.6363437176
103,2019-05-06 23:12:09,2019-05-06 23:15:46,0.9284949303,0.742524147
103,2019-05-06 23:17:17,2019-05-06 23:18:27,0.3070244789,0.21257543559999997
104,2019-05-06 23:39:39,2019-05-06 23:42:19,0.5717218031,0.402108103
104,2019-05-06 23:56:00,2019-05-06 23:58:37,0.7137976289,0.4666823149
104,2019-05-07 00:07:11,2019-05-07 00:08:43,0.41736292840000005,0.2702254057
104,2019-05-07 00:14:09,2019-05-07 00:14:58,0.2156450748,0.1395853758
105,2019-05-07 00:35:47,2019-05-07 00:38:10,0.50770889,0.3499751389
105,2019-05-07 00:49:46,2019-05-07 00:52:09,0.5710000992,0.3784176111
105,2019-05-07 00:54:48,2019-05-07 00:59:36,1.3076653481,0.8599015473999999
106,2019-05-07 01:33:48,2019-05-07 01:35:49,0.423987526,0.3164620697
106,2019-05-07 01:41:29,2019-05-07 01:46:41,1.2084497809,0.7851119339
106,2019-05-07 01:50:51,2019-05-07 01:55:45,1.1265810728,0.7093729973
106,2019-05-07 02:05:19,2019-05-07 02:08:46,0.8069789409999999,0.513496995
107,2019-05-07 02:39:10,2019-05-07 02:41:21,0.4037376498,0.3717295825
107,2019-05-07 02:47:30,2019-05-07 02:52:39,1.1469753384999999,0.9617917537999999
107,2019-05-07 02:54:30,2019-05-07 02:57:33,0.6946663856999999,0.592646122
107,2019-05-07 02:58:46,2019-05-07 02:59:50,0.2441613674,0.19968903059999998
108,2019-05-07 03:15:43,2019-05-07 03:18:20,0.5364687952,0.442833215
108,2019-05-07 03:22:29,2019-05-07 03:24:00,0.2627354264,0.22415587309999999
109,2019-05-07 04:08:09,2019-05-07 04:10:16,0.4123328522,0.3204397857
109,2019-05-07 04:14:14,2019-05-07 04:15:12,0.18205523489999997,0.1646740139
109,2019-05-07 04:21:57,2019-05-07 04:27:29,1.4182346463,1.1928847134
109,2019-05-07 04:29:02,2019-05-07 04:34:09,1.3170847893000002,1.0702928305
110,2019-05-07 05:12:03,2019-05-07 05:14:20,0.4543907385,0.431202054
110,2019-05-07 05:19:23,2019-05-07 05:20:59,0.3912223876,0.3175328672
110,2019-05-07 05:21:58,2019-05-07 05:22:16,0.0737255812,0.0595179796
111,2019-05-07 05:56:09,2019-05-07 05:58:19,0.4582564137,0.3302739859
111,2019-05-07 06:01:55,2019-05-07 06:03:48,0.38094535469999996,0.3219015598
111,2019-05-07 06:27:32,2019-05-07 06:28:54,0.2751221061,0.2304287553
111,2019-05-07 06:35:58,2019-05-07 06:37:24,0.3440297842,0.262376368
112,2019-05-07 07:14:02,2019-05-07 07:15:37,0.391097188,0.3127989769
113,2019-05-07 08:07:11,2019-05-07 08:09:17,0.44010704159999997,0.33692464229999997
113,2019-05-07 08:39:24,2019-05-07 08:42:30,0.8222645819,0.5948744714
113,2019-05-07 08:56:43,2019-05-07 09:02:52,1.8114665747,1.0924633741
113,2019-05-07 09:05:03,2019-05-07 09:07:21,0.6720178126999999,0.4000627995
114,2019-05-07 09:37:27,2019-05-07 09:39:47,0.4770729779,0.4102619886
114,2019-05-07 10:06:41,2019-05-07 10:10:14,0.931494534,0.7032155991
114,2019-05-07 10:33:15,2019-05-07 10:36:01,0.7820550203,0.5388357639
115,2019-05-07 10:57:18,2019-05-07 11:00:19,0.8091456294,0.5904679596
115,2019-05-07 11:25:24,2019-05-07 11:27:16,0.48878633979999997,0.39918291570000003
115,2019-05-07 11:32:12,2019-05-07 11:34:17,0.3221046925,0.2713880539
115,2019-05-07 12:26:12,2019-05-07 12:27:20,0.15889644619999999,0.1724565029
115,2019-05-07 12:30:46,2019-05-07 12:32:46,0.2893295288,0.2564746141
115,2019-05-07 12:33:22,2019-05-07 12:35:21,0.2874331474,0.2523140907
116,2019-05-07 13:30:38,2019-05-07 13:33:57,0.6911759051,0.4302166998
116,2019-05-07 13:39:08,2019-05-07 13:44:02,1.2578550577,0.9598657489
116,2019-05-07 13:50:01,2019-05-07 13:52:56,0.7874439955,0.5352463722
116,2019-05-07 13:59:47,2019-05-07 14:01:35,0.4818441868,0.33632063869999995
117,2019-05-07 15:13:26,2019-05-07 15:15:31,0.4298513651,0.3572421968
117,2019-05-07 15:43:39,2019-05-07 15:47:09,0.6796931922,0.5703507066
117,2019-05-07 15:53:24,2019-05-07 15:54:21,0.18405592440000001,0.1504144073
117,2019-05-07 15:57:14,2019-05-07 16:00:58,0.7417304516,0.5839701891
117,2019-05-07 16:12:03,2019-05-07 16:12:48,0.1371338367,0.11601173880000001
117,2019-05-07 16:14:27,2019-05-07 16:16:50,0.46684455869999997,0.37427997590000006
118,2019-05-07 16:04:02,2019-05-07 16:07:57,0.8273224454000001,0.6184342504
118,2019-05-07 16:26:44,2019-05-07 16:27:53,0.2738514543,0.2203772664
118,2019-05-07 16:42:52,2019-05-07 16:43:51,0.26022922989999997,0.19934332370000002
118,2019-05-07 18:27:08,2019-05-07 18:31:19,0.9556721291,0.7388632298000001
118,2019-05-07 18:37:31,2019-05-07 18:48:08,2.375788033,1.9178507924000001
118,2019-05-07 18:51:20,2019-05-07 18:53:06,0.39000797270000004,0.31738519670000004
119,2019-05-07 17:10:54,2019-05-07 17:13:37,0.5317363998,0.41786754130000003
119,2019-05-07 17:43:33,2019-05-07 17:45:45,0.5489997268,0.4423322082
120,2019-05-07 19:10:52,2019-05-07 19:13:49,0.6001658624,0.40321350100000003
120,2019-05-07 19:15:52,2019-05-07 19:25:01,2.222112,1.5948502123
120,2019-05-07 19:40:20,2019-05-07 19:42:23,0.5360300540999999,0.3460638523
120,2019-05-07 19:45:42,2019-05-07 19:46:53,0.2855334282,0.1860013008
121,2019-05-07 20:09:00,2019-05-07 20:12:36,0.8315151987,0.7255262136
121,2019-05-07 20:15:06,2019-05-07 20:18:29,0.8481767178,0.6665223836999999
121,2019-05-07 20:20:19,2019-05-07 20:25:27,1.1818785667,1.1039482354999999
121,2019-05-07 20:26:03,2019-05-07 20:28:47,0.6764724255,0.48199486729999996
121,2019-05-07 20:30:40,2019-05-07 20:31:56,0.3248517513,0.282425642
122,2019-05-07 20:37:15,2019-05-07 20:41:20,0.9053052534,0.7469503284000001
122,2019-05-07 20:46:10,2019-05-07 20:47:34,0.3517155647,0.2499722242
122,2019-05-07 20:50:32,2019-05-07 20:55:22,1.2656873465,0.7585176826000001
122,2019-05-07 20:56:40,2019-05-07 20:59:00,0.6180715561,0.37013864520000006
122,2019-05-07 21:04:07,2019-05-07 21:06:16,0.5662050247,0.3489198685
122,2019-05-07 21:07:32,2019-05-07 21:08:35,0.27468705179999997,0.16500997539999998
122,2019-05-07 21:09:13,2019-05-07 21:10:14,0.26487398149999997,0.159430027
123,2019-05-07 21:28:42,2019-05-07 21:36:31,1.8452144075999999,1.4196512699000001
123,2019-05-07 21:41:07,2019-05-07 21:43:04,0.4785130024,0.36952805520000004
123,2019-05-07 21:46:51,2019-05-07 21:50:53,1.0234978199,0.7512494326000001
123,2019-05-07 22:01:25,2019-05-07 22:03:09,0.4366576672,0.3120787144
124,2019-05-07 22:09:25,2019-05-07 22:11:31,0.3714531722,0.3197659552
124,2019-05-07 22:14:46,2019-05-07 22:17:48,0.6788206995,0.5780402124
124,2019-05-07 22:19:26,2019-05-07 22:24:08,1.1292978525,0.901779592
124,2019-05-07 22:26:38,2019-05-07 22:28:14,0.38617753979999997,0.3121603727
124,2019-05-07 22:30:35,2019-05-07 22:33:43,0.7751939297,0.6188342571000001
125,2019-05-07 22:52:55,2019-05-07 22:56:51,0.8532256234000001,0.660042224
125,2019-05-07 23:00:51,2019-05-07 23:04:42,1.0575139523000001,0.6739482284
125,2019-05-07 23:06:15,2019-05-07 23:12:08,1.6366174221,1.0352399348999999
125,2019-05-07 23:13:21,2019-05-07 23:16:24,0.8480911255,0.5194029808
125,2019-05-07 23:17:05,2019-05-07 23:20:59,1.0305337906,0.7613210678
125,2019-05-07 23:28:21,2019-05-07 23:30:03,0.44782972340000005,0.3168127537
126,2019-05-07 23:39:30,2019-05-07 23:41:42,0.44787902049999995,0.34411218759999995
126,2019-05-07 23:43:49,2019-05-07 23:47:08,0.7500579059,0.5843383670000001
126,2019-05-07 23:48:42,2019-05-07 23:52:40,0.9164071082999999,0.7698540688
126,2019-05-07 23:54:12,2019-05-07 23:58:15,0.9519283772,0.7265374659999999
126,2019-05-07 23:59:35,2019-05-08 00:01:55,0.527387619,0.40546345710000004
127,2019-05-08 00:13:38,2019-05-08 00:16:25,0.5556823228,0.46685069799999995
127,2019-05-08 00:19:24,2019-05-08 00:22:08,0.5539361835000001,0.4867155254
127,2019-05-08 00:24:13,2019-05-08 00:26:39,0.542244792,0.45627683399999996
127,2019-05-08 00:28:37,2019-05-08 00:29:50,0.25561892989999996,0.2184662819
128,2019-05-08 00:44:33,2019-05-08 00:47:37,0.6136383202000001,0.5008746386
128,2019-05-08 00:54:46,2019-05-08 00:59:10,0.8572449684000001,0.8264351487
128,2019-05-08 01:03:44,2019-05-08 01:05:15,0.3301644325,0.2863862514
128,2019-05-08 01:08:48,2019-05-08 01:10:07,0.2894730568,0.24165844920000001
128,2019-05-08 01:12:17,2019-05-08 01:13:17,0.21426343920000002,0.1778814793
129,2019-05-08 04:33:23,2019-05-08 04:35:58,0.5512498914,0.4057613015
129,2019-05-08 04:41:34,2019-05-08 04:43:28,0.39811760189999995,0.3226567805
129,2019-05-08 04:47:40,2019-05-08 04:48:55,0.2521464825,0.18003493550000002
129,2019-05-08 04:58:11,2019-05-08 05:02:18,1.0032978058,0.7175393701
130,2019-05-08 05:12:21,2019-05-08 05:15:06,0.5920076744,0.4171708226
130,2019-05-08 05:19:09,2019-05-08 05:21:23,0.4134430289,0.267932564
130,2019-05-08 05:25:14,2019-05-08 05:25:44,0.0810263157,0.0553044677
130,2019-05-08 05:29:26,2019-05-08 05:31:30,0.3668771982,0.26804053780000003
130,2019-05-08 05:41:53,2019-05-08 05:44:53,0.6719447373999999,0.4855382442
131,2019-05-08 06:13:10,2019-05-08 06:15:40,0.5161617118999999,0.4133210778
131,2019-05-08 06:18:44,2019-05-08 06:22:54,0.9623803496,0.7082332373000001
131,2019-05-08 06:24:44,2019-05-08 06:27:43,0.6862571239,0.5071929693
131,2019-05-08 06:30:36,2019-05-08 06:31:45,0.2616267204,0.1922647953
131,2019-05-08 06:33:00,2019-05-08 06:36:36,0.8457312584000001,0.5871258974
131,2019-05-08 06:43:17,2019-05-08 06:46:30,0.7327797412999999,0.5690352917
131,2019-05-08 06:53:09,2019-05-08 06:54:29,0.3126745224,0.25944209100000004
131,2019-05-08 06:58:05,2019-05-08 07:01:10,0.7428369522,0.5754473209000001
132,2019-05-08 08:14:16,2019-05-08 08:17:27,0.6708144707,0.5219129324
132,2019-05-08 08:23:53,2019-05-08 08:27:03,0.7571358681,0.5412864685000001
133,2019-05-08 09:04:36,2019-05-08 09:07:49,0.6634172665,0.5301138759
133,2019-05-08 09:09:58,2019-05-08 09:17:42,2.2041428685,1.4708154798
133,2019-05-08 09:20:32,2019-05-08 09:24:41,1.2221047878,0.7240889072
133,2019-05-08 09:33:12,2019-05-08 09:36:19,0.911427021,0.5426707268
134,2019-05-08 09:50:19,2019-05-08 09:53:15,0.5935014739,0.5003265142000001
134,2019-05-08 09:56:16,2019-05-08 10:00:27,1.0256593823,0.8472681045999999
134,2019-05-08 10:05:07,2019-05-08 10:08:14,0.7855101823999999,0.6222864389
135,2019-05-08 10:26:17,2019-05-08 10:29:43,0.7344919024,0.5232351422
135,2019-05-08 10:34:14,2019-05-08 10:37:01,0.7087087034999999,0.5570423603
135,2019-05-08 10:40:48,2019-05-08 10:43:08,0.6306238174000001,0.3894207478
