key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
2084,2019-07-22 15:20:48,,,,,,,,
2085,2019-07-22 15:52:27,2019-07-22 15:55:42,,,,,,,
2086,2019-07-22 16:37:01,,,,,,,,
2087,2019-07-22 17:09:24,,,,,,,,
2088,2019-07-22 18:08:53,,,,,,,,
2089,2019-07-22 18:52:16,2019-07-22 18:53:49,,,,,,,
2090,2019-07-22 19:26:00,,,,,,,,
2091,2019-07-22 20:40:13,,,,,,,,
2092,2019-07-22 21:15:28,,,,,,,,
2093,2019-07-22 22:37:14,2019-07-22 22:39:51,,,,,,,
2094,2019-07-23 00:21:17,,,,,,,,
2095,2019-07-23 01:17:38,,,,,,,,
2096,2019-07-23 01:54:20,,,,,,,,
2097,2019-07-23 03:11:38,2019-07-23 03:14:31,,,,,,,
2098,2019-07-23 04:33:04,,,,,,,,
2099,2019-07-23 05:06:23,,,,,,,,
2100,2019-07-23 05:39:53,,,,,,,,
2101,2019-07-23 06:09:17,2019-07-23 06:10:18,,,,,,,
2102,2019-07-23 07:25:23,,,,,2019-07-23 07:26:22,,,
2104,2019-07-23 09:08:56,,2019-07-23 08:50:46,2019-07-23 08:44:49,,2019-07-23 08:44:02,,,
2105,,,2019-07-23 10:14:46,2019-07-23 10:16:15,,2019-07-23 10:14:47,,,
2106,2019-07-23 12:39:24,,2019-07-23 11:25:12,2019-07-23 11:12:30,,2019-07-23 11:12:06,2019-07-23 12:42:00,,
2107,2019-07-23 12:19:36,,2019-07-23 11:58:58,2019-07-23 11:52:57,,2019-07-23 11:53:52,2019-07-23 12:08:44,,
2108,2019-07-23 19:50:47,,2019-07-23 14:43:41,2019-07-23 14:40:29,,2019-07-23 14:38:11,2019-07-23 19:46:16,,
2109,2019-07-23 16:36:15,,2019-07-23 15:42:20,2019-07-23 15:42:50,,2019-07-23 15:37:45,,,
2110,2019-07-23 19:15:41,,2019-07-23 18:07:01,2019-07-23 18:09:32,,2019-07-23 18:02:33,2019-07-23 19:16:46,,
2111,2019-07-23 21:40:13,,,,,2019-07-23 21:40:34,,,
2112,2019-07-23 22:24:13,,,,,,,,
2113,2019-07-23 23:05:23,,,,,,,,
2114,2019-07-23 23:43:26,,,,,2019-07-23 23:44:52,,,
2115,2019-07-24 00:14:47,,,,,2019-07-24 00:16:25,,,
2116,2019-07-24 00:39:10,,,,,,,,
2117,2019-07-24 01:15:45,,,,,,,,
2118,2019-07-24 01:41:54,,,,,,,,
2119,2019-07-24 02:29:28,,,,,,,,
2120,2019-07-24 03:27:19,,,,,2019-07-24 03:28:47,,,
2121,2019-07-24 03:52:14,,,,,,,,
2122,2019-07-24 04:35:00,,,,,,,,
2123,2019-07-24 05:34:39,,,,,,,,
2124,2019-07-24 06:44:57,,,,,,,,
2125,2019-07-24 07:39:31,,,,,,,,
2126,2019-07-24 08:20:37,,,,,,,,
2127,2019-07-24 08:50:38,,,,,2019-07-24 08:52:15,,,
2128,2019-07-24 09:25:48,,,,,,,,
2129,2019-07-24 10:23:19,,,,,,,,
2130,2019-07-24 11:34:51,,,,,,,,
2131,2019-07-24 12:15:41,,,,,,,,
2132,2019-07-24 13:27:33,,,,,,,,
2133,2019-07-24 13:48:19,,,,,2019-07-24 13:49:32,,,
2134,2019-07-24 14:19:44,,,,,2019-07-24 14:21:38,,,
2135,2019-07-24 14:52:38,,,,,2019-07-24 14:53:47,,,
2136,2019-07-24 15:21:19,,,,,,,,
2137,2019-07-24 16:33:10,2019-07-24 16:35:46,,,,,,,
2138,2019-07-24 16:00:00,2019-07-24 16:02:11,,,,,,,
2139,2019-07-24 17:14:19,,,,,2019-07-24 17:15:54,,,
2140,2019-07-24 17:41:04,,,,,,,,
2141,2019-07-24 19:29:25,,,,,,,,
2142,2019-07-24 20:08:43,,,,,,,,
2143,2019-07-24 20:42:54,,,,,,,,
2144,2019-07-24 21:10:37,,,,,,,,
2145,2019-07-24 22:18:20,,,,,,,,
2146,2019-07-24 23:09:40,,,,,,,,
2147,2019-07-24 23:55:16,,,,,,,,
2148,2019-07-25 00:29:18,,,,,,,,
2149,2019-07-25 01:08:28,,,,,,,,
2150,2019-07-25 02:05:59,,,,,2019-07-25 03:12:12,,,
2151,2019-07-25 03:09:30,,,,,,,,
2152,2019-07-25 04:11:10,2019-07-25 04:12:13,,,,,,,
2153,2019-07-25 05:10:53,2019-07-25 05:21:47,,,,,,,
2154,2019-07-25 05:45:41,2019-07-25 05:46:40,,,,,,,
2155,2019-07-25 06:24:45,,,,,,,,
2156,2019-07-25 07:01:05,,,,,,,,
2157,2019-07-25 07:29:47,,,,,,,,
2158,2019-07-25 07:58:40,,,,,,,,
2159,2019-07-25 08:42:00,,,,,,,,
2160,2019-07-25 09:36:43,,,,,,,,
2161,2019-07-25 10:51:14,,,,,,,,
2162,2019-07-25 11:46:42,,,,,,,,
2163,2019-07-25 12:54:15,,,,,,,,
2164,2019-07-25 13:45:38,,,,,,,,
2165,2019-07-25 14:46:42,2019-07-25 14:59:08,,,,,,,
2166,2019-07-25 15:44:47,,,,,,,,
2167,2019-07-25 16:43:00,,,,,,,,
2168,2019-07-25 17:12:07,2019-07-25 17:13:29,,,,,,,
2169,2019-07-25 17:53:59,,,,,,,,
2170,2019-07-25 18:30:21,,,,,,,,
2171,2019-07-25 19:05:38,2019-07-25 19:07:39,,,,,,,
2172,2019-07-25 19:36:10,2019-07-25 19:37:30,,,,,,,
2173,2019-07-25 20:06:01,,,,,,,,
2174,2019-07-25 20:42:51,2019-07-25 20:44:11,,,,,,,
2175,2019-07-25 21:17:21,2019-07-25 21:18:13,,,,,,,
2176,2019-07-25 21:52:28,2019-07-25 21:53:45,,,,,,,
2177,2019-07-25 22:19:28,2019-07-25 22:21:21,,,,,,,
2178,2019-07-25 22:45:03,2019-07-25 22:57:35,,,,,,,
2179,2019-07-25 23:24:49,2019-07-25 23:37:59,,,,,,,
2180,2019-07-26 00:15:25,2019-07-26 00:16:21,,,,,,,
2181,2019-07-26 01:03:50,,,,,,,,
2182,2019-07-26 01:55:44,2019-07-26 01:56:49,,,,,,,
2183,2019-07-26 02:41:03,,,,,,,,
2184,2019-07-26 03:21:46,2019-07-26 03:44:48,,,,,,,
2185,2019-07-26 04:16:55,2019-07-26 04:19:46,,,,,,,
2186,2019-07-26 04:46:31,2019-07-26 04:47:28,,,,,,,
2187,2019-07-26 05:27:36,2019-07-26 05:28:35,,,,,,,
2188,2019-07-26 05:56:29,2019-07-26 05:57:22,,,,,,,
2189,2019-07-26 06:27:08,2019-07-26 06:27:47,,,,,,,
2190,2019-07-26 06:51:16,2019-07-26 06:51:59,,,,,,,
2191,2019-07-26 07:25:19,,,,,,,,
2192,2019-07-26 07:51:25,2019-07-26 07:55:51,,,,,,,
2193,2019-07-26 08:32:15,,,,,,,,
2194,2019-07-26 09:07:56,2019-07-26 09:09:36,,,,,,,
2199,2019-07-26 14:11:35,,,,,2019-07-26 14:29:00,,,
2200,2019-07-26 15:21:35,,,,,,,,
2201,2019-07-26 15:59:30,,,,,,,,
2202,2019-07-26 16:44:42,,,,,,,,
2203,2019-07-26 17:09:48,,,,,,,,
2204,2019-07-26 17:38:20,,,,,2019-07-26 17:40:48,,,
2205,,2019-07-26 18:27:15,,,,,,,
2206,2019-07-26 19:22:21,2019-07-26 19:23:45,,,,,,,
2207,2019-07-26 20:11:36,2019-07-26 20:14:08,,,,,,,
2208,2019-07-26 21:25:53,2019-07-26 21:27:55,,,,,,,
2209,2019-07-26 22:17:22,2019-07-26 22:19:19,,,,,,,
2210,2019-07-26 23:16:57,2019-07-26 23:20:25,,,,,,,
2211,2019-07-26 23:51:46,,,,,,,,
2212,2019-07-27 00:31:36,,,,,,,,
2213,2019-07-27 01:13:35,,,,,,,,
2220,2019-07-27 06:10:59,,,,,,,,
2221,2019-07-27 07:00:34,,,,,,,,
2222,2019-07-27 07:36:29,,,,,,,,
2223,2019-07-27 08:25:45,,,,,,,,
2224,2019-07-27 09:03:35,,,,,,,,
2225,2019-07-27 09:40:14,,,,,,,,
2226,2019-07-27 10:16:07,,,,,,,,
2227,2019-07-27 10:59:20,,,,,,,,
2228,2019-07-27 12:16:22,,,,,,,,
2229,2019-07-27 14:32:35,,,,,,,,
2230,2019-07-27 15:50:53,,,,,,,,
2231,,2019-07-27 15:31:14,,,,,,,
2232,2019-07-27 16:29:56,,,,,,,,
2233,2019-07-27 17:31:12,,,,,,,,
2234,2019-07-27 20:01:28,,,,,,,,
2235,2019-07-27 20:47:58,2019-07-27 20:48:43,,,,,,,
2237,2019-07-27 22:33:56,,,,,,,,
2239,2019-07-27 23:40:38,,,,,,,,
2240,2019-07-28 00:22:30,2019-07-28 00:24:23,,,,,,,
2241,2019-07-28 00:59:08,,,,,,,,
2242,2019-07-28 01:44:05,,,,,,,,
2243,2019-07-28 02:27:50,,,,,,,,
2244,2019-07-28 02:58:47,,,,,,,,
2245,2019-07-28 03:35:36,,,,,,,,
2246,2019-07-28 04:18:30,,,,,,,,
2247,2019-07-28 05:10:37,,,,,,,,
2248,2019-07-28 05:43:48,,,,,,,,
2249,2019-07-28 06:39:13,,,,,,,,
2250,2019-07-28 07:13:01,,,,,,,,
2251,2019-07-28 08:15:49,,,,,,,,
2252,2019-07-28 08:37:42,,,,,,,,
2253,2019-07-28 09:14:21,,,,,,,,
2254,2019-07-28 09:46:40,2019-07-28 09:50:25,,,,,,,
2255,2019-07-28 10:14:09,,,,,,,,
2256,2019-07-28 10:43:29,,,,,,,,
2257,2019-07-28 11:24:14,2019-07-28 11:25:19,,,,,,,
2258,2019-07-28 11:56:38,,,,,,,,
2259,2019-07-28 12:31:26,,,,,,,,
2260,2019-07-28 13:48:31,2019-07-28 14:11:32,,,,,,,
2261,2019-07-28 14:53:40,2019-07-28 14:54:52,,,,,,,
2262,2019-07-28 15:37:43,,,,,,,,
2263,2019-07-28 15:59:02,,,,,,,,
2264,2019-07-28 16:44:45,,,,,,,,
2265,2019-07-28 17:21:03,,,,,,,,
2266,2019-07-28 18:17:55,,,,,,,,
2267,2019-07-28 18:46:15,,,,,,,,
2268,2019-07-28 19:36:12,,,,,,,,
2269,2019-07-28 20:32:56,,,,,,,,
2270,2019-07-28 20:59:09,2019-07-28 21:00:28,,,,,,,
2271,2019-07-28 21:33:49,,,,,,,,
2272,2019-07-28 22:14:36,2019-07-28 22:15:32,,,,,,,
2273,2019-07-28 22:45:34,,,,,,,,
2274,2019-07-28 23:43:55,,,,,,,,
2275,2019-07-29 00:30:31,,,,,,,,
2276,2019-07-29 00:56:05,,,,,,,,
2277,2019-07-29 03:27:55,,,,,,,,
2279,2019-07-29 04:32:47,2019-07-29 04:53:10,,,,,,,
2280,2019-07-29 05:36:59,2019-07-29 05:39:24,,,,,,,
2281,2019-07-29 07:36:49,2019-07-29 07:37:43,,,,,,,
2282,2019-07-29 08:23:28,2019-07-29 08:25:09,,,,,,,
2283,2019-07-29 09:05:16,2019-07-29 09:08:17,,,,,,,
2284,2019-07-29 09:35:31,2019-07-29 09:36:27,,,,,,,
2285,2019-07-29 10:16:04,2019-07-29 10:17:46,,,,,,,
2286,2019-07-29 13:10:46,,,,,,,,
2287,2019-07-29 13:40:46,,,,,,,,
2288,2019-07-29 14:57:09,2019-07-29 14:58:10,,,,,,,
2289,2019-07-29 15:40:23,2019-07-29 15:55:57,,,,,,,
2290,2019-07-29 16:59:49,2019-07-29 17:00:26,,,,,,,
2291,2019-07-29 17:29:38,2019-07-29 17:30:24,,,,,,,
2292,2019-07-29 17:56:31,2019-07-29 17:58:09,,,,,,,
2293,2019-07-29 18:32:28,2019-07-29 18:34:02,,,,,,,
2294,2019-07-29 19:07:03,2019-07-29 19:08:00,,,,,,,
2295,2019-07-29 19:45:30,2019-07-29 19:47:55,,,,,,,
2296,2019-07-29 20:37:21,2019-07-29 20:38:39,,,,,,,
2297,2019-07-29 21:22:10,,,,,,,,
2298,2019-07-29 22:18:48,2019-07-29 22:20:33,,,,,,,
2299,2019-07-29 23:24:10,2019-07-29 23:26:31,,,,,,,
2300,2019-07-30 02:13:56,2019-07-30 02:15:19,,,,,,,
2301,2019-07-30 02:57:09,2019-07-30 02:58:24,,,,,,,
2302,2019-07-30 03:26:37,,,,,,,,
2303,2019-07-30 03:59:28,2019-07-30 04:00:54,,,,,,,
2304,2019-07-30 04:48:04,,,,,,,,
2305,2019-07-30 05:59:28,,,,,,,,
2306,2019-07-30 06:15:15,2019-07-30 06:17:08,,,,,,,
2307,2019-07-30 06:56:21,,,,,,,,
2308,2019-07-30 07:24:41,2019-07-30 07:41:40,,,,,,,
2309,2019-07-30 08:07:44,2019-07-30 08:09:22,,,,,,,
2310,2019-07-30 08:40:48,2019-07-30 08:42:05,,,,,,,
2311,2019-07-30 09:15:56,2019-07-30 09:21:05,,,,,,,
2312,2019-07-30 09:56:46,2019-07-30 10:02:13,,,,,,,
2313,2019-07-30 10:46:47,,,,,,,,
2314,2019-07-30 11:45:44,,,,,,,,
2315,2019-07-30 12:07:43,2019-07-30 12:42:03,,,,,,,
2316,2019-07-30 13:50:27,2019-07-30 13:52:01,,,,,,,
2317,2019-07-30 14:24:29,,,,,,,,
2318,2019-07-30 15:22:01,2019-07-30 15:23:02,,,,,,,
2319,2019-07-30 15:50:09,,,,,,,,
2320,2019-07-30 16:29:54,,,,,,,,
2321,2019-07-30 16:58:57,,,,,,,,
2322,2019-07-30 18:13:26,,,,,,,,
2323,2019-07-30 19:14:02,,,,,,,,
2324,2019-07-30 20:10:29,2019-07-30 20:11:49,,,,,,,
2325,2019-07-30 21:08:13,2019-07-30 21:11:55,,,,,,,
2326,2019-07-30 21:45:43,2019-07-30 21:56:00,,,,,,,
2327,2019-07-30 22:45:41,2019-07-30 22:59:43,,,,,,,
2328,2019-07-30 23:28:05,2019-07-30 23:29:11,,,,,,,
2329,2019-07-31 00:02:07,,,,,,,,
2330,2019-07-31 00:25:42,2019-07-31 00:38:54,,,,,,,
2331,2019-07-31 01:13:01,2019-07-31 01:23:55,,,,,,,
2332,2019-07-31 01:42:39,2019-07-31 01:54:11,,,,,,,
2333,2019-07-31 02:23:39,2019-07-31 02:35:50,,,,,,,
2334,2019-07-31 03:27:21,2019-07-31 03:43:25,,,,,,,
2335,2019-07-31 04:03:39,2019-07-31 04:17:52,,,,,,,
2336,2019-07-31 05:11:17,2019-07-31 05:23:39,,,,,,,
2337,2019-07-31 05:56:55,2019-07-31 05:58:37,,,,,,,
2338,2019-07-31 06:29:16,,,,,,,,
2339,2019-07-31 07:03:00,,,,,,,,
2340,2019-07-31 07:40:42,,,,,,,,
2341,2019-07-31 08:37:38,,,,,,,,
2342,2019-07-31 09:10:18,,,,,,,,
2343,2019-07-31 10:42:54,,,,,,,,
2344,2019-07-31 11:39:15,2019-07-31 11:40:51,,,,,,,
2345,2019-07-31 12:17:35,,,,,,,,
2346,2019-07-31 13:16:27,2019-07-31 13:19:43,,,,,,,
2347,2019-07-31 14:13:33,,,,,,,,
2348,2019-07-31 14:56:40,2019-07-31 14:58:00,,,,,,,
2349,2019-07-31 15:27:11,,,,,,,,
2350,2019-07-31 15:58:40,,,,,,,,
2351,2019-07-31 16:44:14,,,,,,,,
2352,2019-07-31 17:14:56,2019-07-31 17:15:25,,,,,,,
2353,2019-07-31 17:58:26,,,,,,,,
2354,2019-07-31 19:03:00,,,,,,,,
2355,2019-07-31 20:13:36,,,,,,,,
2357,2019-07-31 21:10:02,,,,,,,,
2358,2019-07-31 21:45:23,,,,,,,,
2359,2019-07-31 23:36:04,,,,,,,,
2361,2019-08-01 01:39:43,2019-08-01 01:43:12,,,,,,,
2362,,2019-08-01 02:31:01,,,,,,,
2363,2019-08-01 03:30:17,2019-08-01 03:32:33,,,,,,,
2364,,2019-08-01 04:13:30,,,,,,,
2365,2019-08-01 04:36:42,2019-08-01 04:37:18,,,,,,,
2366,2019-08-01 06:07:13,2019-08-01 06:08:44,,,,,,,
2371,2019-08-01 15:26:54,,,,,,,,
2372,2019-08-01 16:49:51,,,,,,,,
2374,2019-08-01 20:01:51,2019-08-01 20:02:38,,,,,,,
2375,2019-08-01 20:58:13,,,,,,,,
2376,2019-08-01 22:15:30,,,,,,,,
2377,2019-08-01 23:27:46,2019-08-01 23:29:04,,,,,,,
2378,2019-08-02 00:00:37,2019-08-02 00:02:20,,,,,,,
2379,2019-08-02 00:51:57,,,,,,,,
2380,2019-08-02 01:46:27,,,,,,,,
2381,2019-08-02 02:36:17,2019-08-02 02:37:22,,,,,,,
2382,2019-08-02 03:13:46,2019-08-02 03:15:10,,,,,,,
2383,2019-08-02 03:47:22,,,,,,,,
2384,2019-08-02 04:22:34,2019-08-02 04:23:48,,,,,,,
2385,2019-08-02 05:10:27,,,,,,,,
2386,2019-08-02 05:57:48,2019-08-02 05:59:16,,,,,,,
2387,2019-08-02 06:57:34,2019-08-02 07:06:26,,,,,,,
2394,2019-08-02 12:36:04,,,,,,,,
2395,2019-08-02 13:36:39,,,,,,,,
2396,2019-08-02 14:31:20,2019-08-02 14:56:04,,,,,,,
2397,2019-08-02 15:24:32,,,,,,,,
2398,2019-08-02 16:14:28,2019-08-02 16:15:02,,,,,,,
2399,2019-08-02 16:54:49,,,,,,,,
2400,2019-08-02 17:35:30,,,,,,,,
2401,2019-08-02 18:17:56,,,,,,,,
2402,2019-08-02 19:12:32,2019-08-02 19:25:46,,,,,,,
2403,2019-08-02 20:14:51,,,,,,,,
2404,2019-08-02 20:55:33,2019-08-02 20:58:42,,,,,,,
2405,2019-08-02 21:15:16,2019-08-02 21:16:24,,,,,,,
2406,2019-08-02 22:46:11,,,,,,,,
2407,2019-08-03 00:08:31,,,,,,,,
2408,2019-08-03 00:45:07,2019-08-03 00:45:52,,,,,,,
2409,2019-08-03 01:33:53,,,,,,,,
2410,2019-08-03 02:13:51,2019-08-03 02:15:02,,,,,,,
2411,2019-08-03 02:57:47,2019-08-03 02:59:28,,,,,,,
2412,2019-08-03 03:26:10,,,,,,,,
2413,2019-08-03 04:03:29,2019-08-03 04:05:10,,,,,,,
2414,2019-08-03 04:35:44,,,,,,,,
2415,2019-08-03 05:05:11,,,,,,,,
2416,2019-08-03 05:48:35,2019-08-03 05:49:43,,,,,,,
2417,2019-08-03 06:44:24,2019-08-03 06:45:48,,,,,,,
2418,2019-08-03 07:10:24,2019-08-03 07:10:58,,,,,,,
2419,2019-08-03 07:44:26,2019-08-03 07:45:35,,,,,,,
2420,2019-08-03 08:22:49,2019-08-03 08:24:07,,,,,,,
2421,2019-08-03 08:51:33,2019-08-03 08:54:27,,,,,,,
2422,2019-08-03 09:23:13,2019-08-03 09:24:05,,,,,,,
2423,2019-08-03 09:51:42,2019-08-03 09:53:06,,,,,,,
2424,2019-08-03 10:22:02,,,,,,,,
2425,2019-08-03 11:02:23,2019-08-03 11:02:59,,,,,,,
2426,2019-08-03 11:30:42,2019-08-03 11:31:46,,,,,,,
2427,2019-08-03 12:07:40,2019-08-03 12:08:33,,,,,,,
2428,2019-08-03 12:39:51,,,,,,,,
2429,2019-08-03 13:09:46,2019-08-03 13:10:31,,,,,,,
2430,2019-08-03 13:40:30,,,,,,,,
2431,2019-08-03 14:11:34,2019-08-03 14:23:22,,,,,,,
2432,2019-08-03 14:59:43,2019-08-03 15:00:55,,,,,,,
2433,2019-08-03 15:41:41,2019-08-03 15:44:08,,,,,,,
2434,2019-08-03 16:41:20,,,,,,,,
2435,2019-08-03 18:23:25,,,,,,,,
2436,2019-08-03 19:48:54,,,,,,,,
2437,2019-08-03 21:01:57,,,,,,,,
2438,2019-08-03 22:29:04,,,,,,,,
2439,2019-08-03 23:27:48,,,,,,,,
2440,2019-08-04 00:36:54,2019-08-04 00:37:54,,,,,,,
2441,2019-08-04 01:12:29,2019-08-04 01:26:41,,,,,,,
2442,2019-08-04 01:50:56,,,,,,,,
2443,2019-08-04 02:28:00,,,,,,,,
2444,2019-08-04 03:08:19,,,,,,,,
2445,2019-08-04 03:39:59,2019-08-04 03:41:33,,,,,,,
2447,2019-08-04 04:59:19,2019-08-04 05:14:26,,,,,,,
2448,2019-08-04 06:28:49,2019-08-04 06:44:26,,,,,,,
2449,2019-08-04 07:51:12,,,,,,,,
2450,2019-08-04 08:34:34,,,,,,,,
2451,2019-08-04 09:49:23,,,,,,,,
2452,2019-08-04 11:20:33,2019-08-04 11:21:52,,,,,,,
2453,2019-08-04 11:56:39,,,,,,,,
2454,2019-08-04 12:33:58,2019-08-04 12:26:02,,,,,,,
2455,2019-08-04 12:59:37,,,,,,,,
2456,2019-08-04 13:53:45,2019-08-04 13:55:17,,,,,,,
2457,2019-08-04 14:44:52,,,,,,,,
2458,2019-08-04 15:28:07,2019-08-04 15:28:30,,,,,,,
2459,2019-08-04 15:55:33,,,,,,,,
2460,2019-08-04 16:25:19,2019-08-04 16:35:17,,,,,,,
2461,2019-08-04 17:12:25,2019-08-04 17:12:55,,,,,,,
2462,2019-08-04 18:11:46,2019-08-04 18:12:10,,,,,,,
2463,2019-08-04 18:58:21,2019-08-04 19:00:44,,,,,,,
2464,2019-08-04 19:53:16,2019-08-04 19:57:12,,,,,,,2019-08-04 19:49:15
2465,2019-08-04 20:46:17,2019-08-04 20:48:10,,,,,,,2019-08-04 20:48:59
2466,2019-08-04 22:00:45,2019-08-04 22:03:20,,,,,,,2019-08-04 22:04:50
2467,2019-08-04 23:11:28,2019-08-04 23:13:17,,,,,,,2019-08-04 23:15:18
2468,2019-08-05 00:04:50,2019-08-05 00:18:05,,,,,,,2019-08-05 00:21:11
2470,2019-08-05 01:13:47,2019-08-05 01:16:00,,,,,,,2019-08-05 01:13:57
2471,2019-08-05 02:33:51,2019-08-05 02:45:53,,,,,,,2019-08-05 02:48:39
2472,2019-08-05 03:50:39,2019-08-05 04:03:43,,,,,,,2019-08-05 04:16:10
2473,2019-08-05 04:53:11,2019-08-05 05:30:15,,,,,,,
2474,2019-08-05 05:12:42,2019-08-05 05:13:57,,,,,,,
2475,2019-08-05 06:03:43,2019-08-05 06:24:01,,,,,,,
2476,2019-08-05 07:17:06,,,,,,,,
2477,2019-08-05 08:08:53,,,,,,,,
2478,2019-08-05 09:05:59,,,,,,,,
2479,2019-08-05 09:44:20,,,,,,,,
2480,2019-08-05 10:11:47,,,,,,,,
2481,2019-08-05 10:57:50,,,,,,,,
2482,2019-08-05 11:35:16,,,,,,,,
2483,2019-08-05 12:09:26,2019-08-05 12:22:42,,,,,,,
2484,2019-08-05 12:48:53,2019-08-05 13:01:33,,,,,,,
2485,2019-08-05 13:41:30,2019-08-05 13:42:49,,,,,,,
2486,2019-08-05 14:13:03,,,,,,,,
2487,2019-08-05 15:12:08,2019-08-05 15:06:51,,,,,,,
2488,2019-08-05 19:36:00,2019-08-05 19:39:04,,,,,,,
2489,2019-08-05 20:38:32,,,,,,,,
2490,2019-08-05 22:06:31,,,,,,,,
2492,2019-08-05 22:44:06,,,,,,,,
2493,2019-08-05 23:36:40,,,,,,,,
2494,2019-08-06 00:12:37,,,,,,,,
2495,2019-08-06 00:36:13,,,,,,,,
2496,2019-08-06 01:13:33,,,,,,,,
2497,2019-08-06 01:42:27,2019-08-06 01:42:51,,,,,,,
2498,2019-08-06 02:04:20,,,,,,,,
2499,2019-08-06 02:39:57,2019-08-06 02:41:06,,,,,,,
2500,2019-08-06 03:10:07,2019-08-06 03:10:57,,,,,,,
2501,2019-08-06 03:46:49,2019-08-06 04:02:24,2019-08-06 04:29:47,,,,,,
2502,2019-08-06 04:43:42,2019-08-06 04:46:39,2019-08-06 05:10:36,,,,,,
2503,2019-08-06 05:35:25,2019-08-06 05:50:39,,,,,,,
2504,2019-08-06 06:44:12,,,,,,,,
2505,2019-08-06 07:27:16,2019-08-06 07:28:27,,,,,,,
2506,2019-08-06 08:19:38,2019-08-06 08:21:05,2019-08-06 08:44:03,,,,,,
2507,2019-08-06 09:03:35,2019-08-06 09:06:07,2019-08-06 09:26:10,,,,,,
2508,2019-08-06 09:46:24,2019-08-06 10:01:39,2019-08-06 10:25:40,,,,,,
2509,2019-08-06 10:50:20,,,,,,,,
2510,2019-08-06 11:33:05,,,,,,,,
2511,2019-08-06 12:09:33,2019-08-06 12:22:39,,,,,,,
2512,2019-08-06 12:53:31,,,,,,,,
2513,2019-08-06 13:21:03,2019-08-06 13:35:06,,,,,,,
2514,2019-08-06 14:10:02,2019-08-06 14:25:00,,,,,,,
2515,2019-08-06 15:08:13,2019-08-06 15:21:42,,,,,,,
2516,2019-08-06 15:41:06,2019-08-06 15:46:26,,,,,,,
2517,2019-08-06 16:40:11,2019-08-06 16:41:09,2019-08-06 16:53:33,,,,,,
2518,2019-08-06 17:18:29,2019-08-06 17:20:38,,,,,,,
2519,2019-08-06 17:58:14,2019-08-06 18:02:11,,,,,,,
2520,2019-08-06 18:39:17,2019-08-06 18:41:21,,,,,,,
2521,2019-08-06 19:32:07,2019-08-06 19:33:41,,,,,,,
2522,2019-08-06 20:11:03,,,,,,,,
2523,2019-08-06 20:45:43,2019-08-06 20:47:10,,,,,,,
2524,2019-08-06 22:09:00,2019-08-06 22:09:34,,,,,,,
2525,2019-08-06 22:51:01,,,,,,,,
2526,2019-08-06 23:32:37,,,,,,,,
2527,2019-08-07 00:12:14,2019-08-07 00:14:02,,,,,,,
2528,2019-08-07 01:11:17,2019-08-07 01:23:15,,,,,,,
2529,2019-08-07 02:10:33,2019-08-07 02:13:34,,,,,,,
2530,2019-08-07 02:46:06,2019-08-07 03:05:08,,,,,,,
2531,2019-08-07 03:25:52,2019-08-07 03:36:57,,,,,,,
2532,2019-08-07 04:02:27,,,,,,,,
2533,2019-08-07 04:38:04,2019-08-07 04:39:16,,,,,,,
2534,2019-08-07 05:15:55,2019-08-07 05:19:46,,,,,,,
2535,2019-08-07 05:51:27,,,,,,,,
2536,2019-08-07 06:25:34,,,,,,,,
2537,2019-08-07 07:03:47,2019-08-07 07:05:10,,,,,,,
2538,2019-08-07 08:18:06,2019-08-07 08:20:00,,,,,,,
2539,2019-08-07 09:03:51,2019-08-07 09:05:54,,,,,,,
2540,2019-08-07 10:43:26,,,,,,,,
2541,2019-08-07 11:17:10,2019-08-07 11:20:13,,,,,,,
2542,2019-08-07 11:56:10,2019-08-07 11:59:09,,,,,,,
2543,2019-08-07 15:50:46,2019-08-07 15:51:31,,,,,,,
2544,2019-08-07 16:48:07,,,,,,,,
2545,2019-08-07 17:25:16,,,,,,,,
2546,2019-08-07 18:05:49,,,,,,,,
2547,2019-08-07 19:18:57,2019-08-07 19:31:48,,,,,,,
2548,2019-08-07 20:06:22,,,,,,,,
2549,2019-08-07 20:45:49,,,,,,,,
2550,2019-08-07 21:11:33,2019-08-07 21:12:12,,,,,,,
2551,2019-08-07 21:44:30,,,,,,,,
2552,2019-08-07 22:45:00,,,,,,,,
2553,2019-08-07 23:25:25,2019-08-07 23:26:58,,,,,,,
2554,2019-08-08 00:34:39,2019-08-08 00:36:01,,,,,,,
2555,2019-08-08 01:37:34,,,,,,,,
2556,2019-08-08 02:42:50,,,,,,,,
2557,2019-08-08 03:51:19,,,,,,,,
2558,2019-08-08 04:37:50,,,,,,,,
2559,2019-08-08 05:11:30,,,,,,,,
2560,2019-08-08 06:27:13,2019-08-08 06:23:19,,,,,,,
2561,2019-08-08 07:44:21,,,,,,,,
2562,2019-08-08 09:58:21,,2019-08-08 08:53:54,2019-08-08 09:00:26,,2019-08-08 08:46:56,2019-08-08 10:01:56,,
2563,2019-08-08 10:43:20,,2019-08-08 09:44:29,,,2019-08-08 09:35:19,2019-08-08 10:43:30,,
2564,2019-08-08 11:22:15,,2019-08-08 10:23:01,,,2019-08-08 10:16:47,2019-08-08 11:23:43,,
